mat_path,subject_id,exp_idx,light,motion,exercise,skin_color,gender,glasser,hair_cover,makeup,L,MO,E,S,GE,GL,H,MA,matched_npy_count,matched_npys,error
/zfsauton/data/straps/MMPD/subject18/p18_19.mat,18,19,Nature,Walking,False,3,female,True,True,False,4,4,2,3,2,1,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject18_L4_MO4_E2_S3_GE2_GL1_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject18_L4_MO4_E2_S3_GE2_GL1_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject18/p18_2.mat,18,2,LED-low,Talking,False,3,female,True,True,False,1,3,2,3,2,1,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject18_L1_MO3_E2_S3_GE2_GL1_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject18_L1_MO3_E2_S3_GE2_GL1_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject18/p18_3.mat,18,3,LED-low,Walking,False,3,female,True,True,False,1,4,2,3,2,1,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject18_L1_MO4_E2_S3_GE2_GL1_H1_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject18_L1_MO4_E2_S3_GE2_GL1_H1_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject18/p18_4.mat,18,4,LED-high,Stationary,False,3,female,True,True,False,2,1,2,3,2,1,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject18_L2_MO1_E2_S3_GE2_GL1_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject18_L2_MO1_E2_S3_GE2_GL1_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject18/p18_5.mat,18,5,LED-high,Rotation,False,3,female,True,True,False,2,2,2,3,2,1,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject18_L2_MO2_E2_S3_GE2_GL1_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject18_L2_MO2_E2_S3_GE2_GL1_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject18/p18_6.mat,18,6,LED-high,Talking,False,3,female,True,True,False,2,3,2,3,2,1,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject18_L2_MO3_E2_S3_GE2_GL1_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject18_L2_MO3_E2_S3_GE2_GL1_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject18/p18_7.mat,18,7,LED-high,Walking,False,3,female,True,True,False,2,4,2,3,2,1,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject18_L2_MO4_E2_S3_GE2_GL1_H1_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject18_L2_MO4_E2_S3_GE2_GL1_H1_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject18/p18_8.mat,18,8,Incandescent,Stationary,False,3,female,True,True,False,3,1,2,3,2,1,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject18_L3_MO1_E2_S3_GE2_GL1_H1_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject18_L3_MO1_E2_S3_GE2_GL1_H1_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject18/p18_9.mat,18,9,Incandescent,Rotation,False,3,female,True,True,False,3,2,2,3,2,1,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject18_L3_MO2_E2_S3_GE2_GL1_H1_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject18_L3_MO2_E2_S3_GE2_GL1_H1_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_0.mat,19,0,LED-low,Stationary,False,3,female,False,True,False,1,1,2,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L1_MO1_E2_S3_GE2_GL2_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L1_MO1_E2_S3_GE2_GL2_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_1.mat,19,1,LED-low,Rotation,False,3,female,False,True,False,1,2,2,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L1_MO2_E2_S3_GE2_GL2_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L1_MO2_E2_S3_GE2_GL2_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_10.mat,19,10,Incandescent,Talking,False,3,female,False,True,False,3,3,2,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L3_MO3_E2_S3_GE2_GL2_H1_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L3_MO3_E2_S3_GE2_GL2_H1_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_11.mat,19,11,Incandescent,Walking,False,3,female,False,True,False,3,4,2,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L3_MO4_E2_S3_GE2_GL2_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L3_MO4_E2_S3_GE2_GL2_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_12.mat,19,12,Incandescent,Stationary (after exercise),True,3,female,False,True,False,3,1,1,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L3_MO1_E1_S3_GE2_GL2_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L3_MO1_E1_S3_GE2_GL2_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_13.mat,19,13,LED-high,Stationary (after exercise),True,3,female,False,True,False,2,1,1,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L2_MO1_E1_S3_GE2_GL2_H1_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L2_MO1_E1_S3_GE2_GL2_H1_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_14.mat,19,14,LED-low,Stationary (after exercise),True,3,female,False,True,False,1,1,1,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L1_MO1_E1_S3_GE2_GL2_H1_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L1_MO1_E1_S3_GE2_GL2_H1_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_15.mat,19,15,Nature,Stationary (after exercise),True,3,female,False,True,False,4,1,1,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L4_MO1_E1_S3_GE2_GL2_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L4_MO1_E1_S3_GE2_GL2_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_16.mat,19,16,Nature,Stationary,False,3,female,False,True,False,4,1,2,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L4_MO1_E2_S3_GE2_GL2_H1_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L4_MO1_E2_S3_GE2_GL2_H1_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_17.mat,19,17,Nature,Rotation,False,3,female,False,True,False,4,2,2,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L4_MO2_E2_S3_GE2_GL2_H1_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L4_MO2_E2_S3_GE2_GL2_H1_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_18.mat,19,18,Nature,Talking,False,3,female,False,True,False,4,3,2,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L4_MO3_E2_S3_GE2_GL2_H1_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L4_MO3_E2_S3_GE2_GL2_H1_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_19.mat,19,19,Nature,Walking,False,3,female,False,True,False,4,4,2,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L4_MO4_E2_S3_GE2_GL2_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L4_MO4_E2_S3_GE2_GL2_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_2.mat,19,2,LED-low,Talking,False,3,female,False,True,False,1,3,2,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L1_MO3_E2_S3_GE2_GL2_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L1_MO3_E2_S3_GE2_GL2_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_3.mat,19,3,LED-low,Walking,False,3,female,False,True,False,1,4,2,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L1_MO4_E2_S3_GE2_GL2_H1_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L1_MO4_E2_S3_GE2_GL2_H1_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_4.mat,19,4,LED-high,Stationary,False,3,female,False,True,False,2,1,2,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L2_MO1_E2_S3_GE2_GL2_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L2_MO1_E2_S3_GE2_GL2_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_5.mat,19,5,LED-high,Rotation,False,3,female,False,True,False,2,2,2,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L2_MO2_E2_S3_GE2_GL2_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L2_MO2_E2_S3_GE2_GL2_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_6.mat,19,6,LED-high,Talking,False,3,female,False,True,False,2,3,2,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L2_MO3_E2_S3_GE2_GL2_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L2_MO3_E2_S3_GE2_GL2_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_7.mat,19,7,LED-high,Walking,False,3,female,False,True,False,2,4,2,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L2_MO4_E2_S3_GE2_GL2_H1_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L2_MO4_E2_S3_GE2_GL2_H1_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_8.mat,19,8,Incandescent,Stationary,False,3,female,False,True,False,3,1,2,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L3_MO1_E2_S3_GE2_GL2_H1_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L3_MO1_E2_S3_GE2_GL2_H1_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject19/p19_9.mat,19,9,Incandescent,Rotation,False,3,female,False,True,False,3,2,2,3,2,2,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L3_MO2_E2_S3_GE2_GL2_H1_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject19_L3_MO2_E2_S3_GE2_GL2_H1_MA2_label0.npy,
/zfsauton/data/straps/MMPD/subject2/p2_0.mat,2,0,LED-low,Stationary,False,4,male,True,True,False,1,1,2,4,1,1,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject2_L1_MO1_E2_S4_GE1_GL1_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject2_L1_MO1_E2_S4_GE1_GL1_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject2/p2_1.mat,2,1,LED-low,Rotation,False,4,male,True,True,False,1,2,2,4,1,1,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject2_L1_MO2_E2_S4_GE1_GL1_H1_MA2_label0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject2_L1_MO2_E2_S4_GE1_GL1_H1_MA2_input0.npy,
/zfsauton/data/straps/MMPD/subject2/p2_10.mat,2,10,Incandescent,Talking,False,4,male,True,True,False,3,3,2,4,1,1,1,2,2,/zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject2_L3_MO3_E2_S4_GE1_GL1_H1_MA2_input0.npy | /zfsauton/data/straps/MMPD/processed_dataset/MMPD_SizeW72_SizeH72_ClipLength180_DataTypeRaw_DataAugNone_LabelTypeRaw_Crop_faceTrue_BackendY11F_Large_boxFalse_Large_size1.5_Dyamic_DetTrue_det_len30_Median_face_boxTrue_unsupervised/subject2_L3_MO3_E2_S4_GE1_GL1_H1_MA2_label0.npy,
